Driver,LapNumber,LapTime,Compound,Stint,TyreLife
RUS,52.0,101.599,INTERMEDIATE,3.0,10
RUS,53.0,101.739,INTERMEDIATE,3.0,11
RUS,54.0,104.356,INTERMEDIATE,3.0,12
RUS,55.0,104.647,INTERMEDIATE,3.0,13
RUS,56.0,105.572,INTERMEDIATE,3.0,14
RUS,57.0,102.992,INTERMEDIATE,3.0,15
RAI,1.0,134.918,WET,1.0,10
RAI,2.0,120.377,WET,1.0,11
RAI,3.0,118.478,WET,1.0,12
RAI,4.0,116.508,WET,1.0,13
RAI,5.0,118.955,WET,1.0,14
RAI,6.0,116.634,WET,1.0,15
RAI,7.0,115.279,WET,1.0,16
RAI,8.0,115.858,WET,1.0,17
RAI,9.0,139.44,INTERMEDIATE,2.0,1
RAI,10.0,110.839,INTERMEDIATE,2.0,2
RAI,11.0,112.458,INTERMEDIATE,2.0,3
RAI,12.0,112.178,INTERMEDIATE,2.0,4
RAI,13.0,123.24,INTERMEDIATE,2.0,5
RAI,14.0,126.323,INTERMEDIATE,2.0,6
RAI,15.0,110.474,INTERMEDIATE,2.0,7
RAI,16.0,109.911,INTERMEDIATE,2.0,8
RAI,17.0,107.584,INTERMEDIATE,2.0,9
RAI,18.0,106.662,INTERMEDIATE,2.0,10
RAI,19.0,107.418,INTERMEDIATE,2.0,11
RAI,20.0,105.095,INTERMEDIATE,2.0,12
RAI,21.0,104.923,INTERMEDIATE,2.0,13
RAI,22.0,104.47,INTERMEDIATE,2.0,14
RAI,23.0,105.747,INTERMEDIATE,2.0,15
RAI,24.0,104.422,INTERMEDIATE,2.0,16
RAI,25.0,104.888,INTERMEDIATE,2.0,17
RAI,26.0,105.077,INTERMEDIATE,2.0,18
RAI,27.0,105.433,INTERMEDIATE,2.0,19
RAI,28.0,105.468,INTERMEDIATE,2.0,20
RAI,29.0,107.232,INTERMEDIATE,2.0,21
RAI,30.0,106.601,INTERMEDIATE,2.0,22
RAI,31.0,134.006,INTERMEDIATE,3.0,4
RAI,32.0,102.726,INTERMEDIATE,3.0,5
RAI,33.0,103.68,INTERMEDIATE,3.0,6
RAI,34.0,103.842,INTERMEDIATE,3.0,7
RAI,35.0,103.789,INTERMEDIATE,3.0,8
RAI,36.0,103.667,INTERMEDIATE,3.0,9
RAI,37.0,102.783,INTERMEDIATE,3.0,10
RAI,38.0,102.465,INTERMEDIATE,3.0,11
RAI,39.0,103.168,INTERMEDIATE,3.0,12
RAI,40.0,102.204,INTERMEDIATE,3.0,13
RAI,41.0,102.469,INTERMEDIATE,3.0,14
RAI,42.0,101.747,INTERMEDIATE,3.0,15
RAI,43.0,101.663,INTERMEDIATE,3.0,16
RAI,44.0,102.251,INTERMEDIATE,3.0,17
RAI,45.0,102.915,INTERMEDIATE,3.0,18
RAI,46.0,103.542,INTERMEDIATE,3.0,19
RAI,47.0,107.432,INTERMEDIATE,3.0,20
RAI,48.0,103.716,INTERMEDIATE,3.0,21
RAI,49.0,107.816,INTERMEDIATE,3.0,22
RAI,50.0,112.331,INTERMEDIATE,3.0,23
RAI,51.0,121.536,INTERMEDIATE,4.0,1
RAI,52.0,100.589,INTERMEDIATE,4.0,2
RAI,53.0,101.503,INTERMEDIATE,4.0,3
RAI,54.0,103.014,INTERMEDIATE,4.0,4
RAI,55.0,101.329,INTERMEDIATE,4.0,5
RAI,56.0,102.852,INTERMEDIATE,4.0,6
RAI,57.0,99.743,INTERMEDIATE,4.0,7
BOT,1.0,148.432,WET,1.0,1
BOT,2.0,123.53,WET,1.0,2
BOT,3.0,120.309,WET,1.0,3
BOT,4.0,117.473,WET,1.0,4
BOT,5.0,118.254,WET,1.0,5
BOT,6.0,118.218,WET,1.0,6
BOT,7.0,116.556,WET,1.0,7
BOT,8.0,129.177,INTERMEDIATE,2.0,4
BOT,9.0,110.923,INTERMEDIATE,2.0,5
BOT,10.0,112.489,INTERMEDIATE,2.0,6
BOT,11.0,106.579,INTERMEDIATE,2.0,7
BOT,12.0,108.94,INTERMEDIATE,2.0,8
BOT,13.0,122.471,INTERMEDIATE,2.0,9
BOT,14.0,126.62,INTERMEDIATE,2.0,10
BOT,15.0,114.699,INTERMEDIATE,2.0,11
BOT,16.0,115.273,INTERMEDIATE,2.0,12
BOT,17.0,105.484,INTERMEDIATE,2.0,13
BOT,18.0,104.979,INTERMEDIATE,2.0,14
BOT,19.0,104.741,INTERMEDIATE,2.0,15
BOT,20.0,105.39,INTERMEDIATE,2.0,16
BOT,21.0,117.855,INTERMEDIATE,2.0,17
BOT,22.0,104.353,INTERMEDIATE,2.0,18
BOT,23.0,104.057,INTERMEDIATE,2.0,19
BOT,24.0,102.689,INTERMEDIATE,2.0,20
BOT,25.0,103.754,INTERMEDIATE,2.0,21
BOT,26.0,104.748,INTERMEDIATE,2.0,22
BOT,27.0,105.151,INTERMEDIATE,2.0,23
BOT,28.0,104.654,INTERMEDIATE,2.0,24
BOT,29.0,104.525,INTERMEDIATE,2.0,25
BOT,30.0,103.621,INTERMEDIATE,2.0,26
BOT,31.0,102.886,INTERMEDIATE,2.0,27
BOT,32.0,102.919,INTERMEDIATE,2.0,28
BOT,33.0,102.927,INTERMEDIATE,2.0,29
BOT,34.0,102.57,INTERMEDIATE,2.0,30
BOT,35.0,102.537,INTERMEDIATE,2.0,31
BOT,36.0,102.628,INTERMEDIATE,2.0,32
BOT,37.0,102.475,INTERMEDIATE,2.0,33
BOT,38.0,102.684,INTERMEDIATE,2.0,34
BOT,39.0,104.476,INTERMEDIATE,2.0,35
BOT,40.0,114.673,INTERMEDIATE,2.0,36
BOT,41.0,101.666,INTERMEDIATE,2.0,37
BOT,42.0,100.673,INTERMEDIATE,2.0,38
BOT,43.0,100.416,INTERMEDIATE,2.0,39
BOT,44.0,101.714,INTERMEDIATE,2.0,40
BOT,45.0,108.022,INTERMEDIATE,2.0,41
BOT,46.0,109.648,INTERMEDIATE,2.0,42
BOT,47.0,121.933,INTERMEDIATE,3.0,1
BOT,48.0,101.684,INTERMEDIATE,3.0,2
BOT,49.0,103.951,INTERMEDIATE,3.0,3
BOT,50.0,101.793,INTERMEDIATE,3.0,4
BOT,51.0,102.921,INTERMEDIATE,3.0,5
BOT,52.0,106.388,INTERMEDIATE,3.0,6
BOT,53.0,102.308,INTERMEDIATE,3.0,7
BOT,54.0,100.939,INTERMEDIATE,3.0,8
BOT,55.0,100.77,INTERMEDIATE,3.0,9
BOT,56.0,101.789,INTERMEDIATE,3.0,10
BOT,57.0,98.193,INTERMEDIATE,3.0,11
GRO,1.0,144.084,WET,1.0,2
GRO,2.0,126.933,WET,1.0,3
GRO,3.0,124.367,WET,1.0,4
GRO,4.0,119.439,WET,1.0,5
GRO,5.0,118.713,WET,1.0,6
GRO,6.0,118.901,WET,1.0,7
GRO,7.0,115.997,WET,1.0,8
GRO,8.0,117.507,WET,1.0,9
GRO,9.0,135.743,INTERMEDIATE,2.0,1
GRO,10.0,112.232,INTERMEDIATE,2.0,2
GRO,11.0,109.985,INTERMEDIATE,2.0,3
GRO,12.0,111.162,INTERMEDIATE,2.0,4
GRO,13.0,124.988,INTERMEDIATE,2.0,5
GRO,14.0,123.798,INTERMEDIATE,2.0,6
GRO,15.0,111.29,INTERMEDIATE,2.0,7
GRO,16.0,108.027,INTERMEDIATE,2.0,8
GRO,17.0,106.96,INTERMEDIATE,2.0,9
GRO,18.0,106.215,INTERMEDIATE,2.0,10
GRO,19.0,106.478,INTERMEDIATE,2.0,11
GRO,20.0,106.434,INTERMEDIATE,2.0,12
GRO,21.0,106.432,INTERMEDIATE,2.0,13
GRO,22.0,105.477,INTERMEDIATE,2.0,14
GRO,23.0,106.478,INTERMEDIATE,2.0,15
GRO,24.0,106.063,INTERMEDIATE,2.0,16
GRO,25.0,105.693,INTERMEDIATE,2.0,17
GRO,26.0,105.639,INTERMEDIATE,2.0,18
GRO,27.0,107.411,INTERMEDIATE,2.0,19
GRO,28.0,114.26,INTERMEDIATE,2.0,20
GRO,29.0,106.015,INTERMEDIATE,2.0,21
GRO,30.0,105.12,INTERMEDIATE,2.0,22
GRO,31.0,104.748,INTERMEDIATE,2.0,23
GRO,32.0,105.056,INTERMEDIATE,2.0,24
GRO,33.0,103.961,INTERMEDIATE,2.0,25
GRO,34.0,104.128,INTERMEDIATE,2.0,26
GRO,35.0,104.527,INTERMEDIATE,2.0,27
GRO,36.0,108.755,INTERMEDIATE,2.0,28
GRO,37.0,129.716,INTERMEDIATE,3.0,1
GRO,38.0,103.281,INTERMEDIATE,3.0,2
GRO,39.0,127.545,INTERMEDIATE,3.0,3
GRO,40.0,105.123,INTERMEDIATE,3.0,4
GRO,41.0,105.545,INTERMEDIATE,3.0,5
GRO,42.0,104.004,INTERMEDIATE,3.0,6
GRO,43.0,104.108,INTERMEDIATE,3.0,7
GRO,44.0,103.728,INTERMEDIATE,3.0,8
GRO,45.0,104.824,INTERMEDIATE,3.0,9
GRO,46.0,117.719,INTERMEDIATE,3.0,10
GRO,47.0,108.751,INTERMEDIATE,3.0,11
GRO,48.0,109.349,INTERMEDIATE,3.0,12
GRO,49.0,105.674,INTERMEDIATE,3.0,13
GIO,1.0,137.762,WET,1.0,12
GIO,2.0,124.423,WET,1.0,13
GIO,3.0,121.884,WET,1.0,14
GIO,4.0,120.2,WET,1.0,15
GIO,5.0,117.415,WET,1.0,16
GIO,6.0,116.65,WET,1.0,17
GIO,7.0,117.201,WET,1.0,18
GIO,8.0,116.474,WET,1.0,19
GIO,9.0,136.363,INTERMEDIATE,2.0,1
GIO,10.0,113.659,INTERMEDIATE,2.0,2
GIO,11.0,111.122,INTERMEDIATE,2.0,3
