Driver,LapNumber,LapTime,Compound,Stint,TyreLife
SAI,46.0,87.674,HARD,2.0,27
SAI,47.0,87.797,HARD,2.0,28
SAI,48.0,87.629,HARD,2.0,29
SAI,49.0,87.732,HARD,2.0,30
SAI,50.0,87.639,HARD,2.0,31
SAI,51.0,87.618,HARD,2.0,32
SAI,52.0,89.182,HARD,2.0,33
SAI,53.0,116.967,HARD,2.0,34
SAI,54.0,118.467,HARD,2.0,35
SAI,55.0,107.011,HARD,2.0,36
SAI,56.0,139.106,HARD,2.0,37
SAI,57.0,139.998,HARD,2.0,38
SAI,58.0,88.879,HARD,2.0,39
LAT,1.0,101.174,MEDIUM,1.0,1
LAT,2.0,94.545,MEDIUM,1.0,2
LAT,3.0,93.236,MEDIUM,1.0,3
LAT,4.0,92.304,MEDIUM,1.0,4
LAT,5.0,91.755,MEDIUM,1.0,5
LAT,6.0,92.003,MEDIUM,1.0,6
LAT,7.0,91.378,MEDIUM,1.0,7
LAT,8.0,91.795,MEDIUM,1.0,8
LAT,9.0,91.704,MEDIUM,1.0,9
LAT,10.0,91.389,MEDIUM,1.0,10
LAT,11.0,91.511,MEDIUM,1.0,11
LAT,12.0,90.971,MEDIUM,1.0,12
LAT,13.0,91.078,MEDIUM,1.0,13
LAT,14.0,90.932,MEDIUM,1.0,14
LAT,15.0,91.134,MEDIUM,1.0,15
LAT,16.0,91.047,MEDIUM,1.0,16
LAT,17.0,91.891,MEDIUM,1.0,17
LAT,18.0,90.912,MEDIUM,1.0,18
LAT,19.0,90.884,MEDIUM,1.0,19
LAT,20.0,92.317,MEDIUM,1.0,20
LAT,21.0,90.886,MEDIUM,1.0,21
LAT,22.0,92.122,MEDIUM,1.0,22
LAT,23.0,90.803,MEDIUM,1.0,23
LAT,24.0,90.935,MEDIUM,1.0,24
LAT,25.0,91.055,MEDIUM,1.0,25
LAT,26.0,91.067,MEDIUM,1.0,26
LAT,27.0,92.497,MEDIUM,1.0,27
LAT,28.0,94.166,MEDIUM,1.0,28
LAT,29.0,109.78,HARD,2.0,1
LAT,30.0,89.293,HARD,2.0,2
LAT,31.0,89.393,HARD,2.0,3
LAT,32.0,89.431,HARD,2.0,4
LAT,33.0,89.542,HARD,2.0,5
LAT,34.0,89.53,HARD,2.0,6
LAT,35.0,107.576,HARD,2.0,7
LAT,36.0,113.57,HARD,2.0,8
LAT,37.0,91.298,HARD,2.0,9
LAT,38.0,89.844,HARD,2.0,10
LAT,39.0,89.897,HARD,2.0,11
LAT,40.0,89.627,HARD,2.0,12
LAT,41.0,89.676,HARD,2.0,13
LAT,42.0,89.542,HARD,2.0,14
LAT,43.0,89.337,HARD,2.0,15
LAT,44.0,89.824,HARD,2.0,16
LAT,45.0,90.962,HARD,2.0,17
LAT,46.0,89.995,HARD,2.0,18
LAT,47.0,90.134,HARD,2.0,19
LAT,48.0,90.648,HARD,2.0,20
LAT,49.0,89.349,HARD,2.0,21
LAT,50.0,89.752,HARD,2.0,22
RUS,1.0,102.644,MEDIUM,1.0,1
RUS,2.0,94.186,MEDIUM,1.0,2
RUS,3.0,93.882,MEDIUM,1.0,3
RUS,4.0,92.609,MEDIUM,1.0,4
RUS,5.0,91.678,MEDIUM,1.0,5
RUS,6.0,92.508,MEDIUM,1.0,6
RUS,7.0,91.589,MEDIUM,1.0,7
RUS,8.0,92.193,MEDIUM,1.0,8
RUS,9.0,91.554,MEDIUM,1.0,9
RUS,10.0,91.631,MEDIUM,1.0,10
RUS,11.0,90.793,MEDIUM,1.0,11
RUS,12.0,90.957,MEDIUM,1.0,12
RUS,13.0,91.068,MEDIUM,1.0,13
RUS,14.0,90.768,MEDIUM,1.0,14
RUS,15.0,90.853,MEDIUM,1.0,15
RUS,16.0,91.729,MEDIUM,1.0,16
RUS,17.0,91.206,MEDIUM,1.0,17
RUS,18.0,92.536,MEDIUM,1.0,18
RUS,19.0,91.252,MEDIUM,1.0,19
RUS,20.0,92.053,MEDIUM,1.0,20
RUS,21.0,91.065,MEDIUM,1.0,21
RUS,22.0,90.821,MEDIUM,1.0,22
RUS,23.0,90.647,MEDIUM,1.0,23
RUS,24.0,91.577,MEDIUM,1.0,24
RUS,25.0,92.794,MEDIUM,1.0,25
RAI,1.0,101.61,MEDIUM,1.0,1
RAI,2.0,93.319,MEDIUM,1.0,2
RAI,3.0,91.945,MEDIUM,1.0,3
RAI,4.0,92.23,MEDIUM,1.0,4
RAI,5.0,91.984,MEDIUM,1.0,5
RAI,6.0,91.868,MEDIUM,1.0,6
RAI,7.0,91.35,MEDIUM,1.0,7
RAI,8.0,91.42,MEDIUM,1.0,8
RAI,9.0,91.363,MEDIUM,1.0,9
RAI,10.0,90.74,MEDIUM,1.0,10
RAI,11.0,90.931,MEDIUM,1.0,11
RAI,12.0,90.807,MEDIUM,1.0,12
RAI,13.0,91.086,MEDIUM,1.0,13
RAI,14.0,90.753,MEDIUM,1.0,14
RAI,15.0,90.604,MEDIUM,1.0,15
RAI,16.0,90.478,MEDIUM,1.0,16
RAI,17.0,90.312,MEDIUM,1.0,17
RAI,18.0,90.426,MEDIUM,1.0,18
RAI,19.0,90.68,MEDIUM,1.0,19
RAI,20.0,91.11,MEDIUM,1.0,20
RAI,21.0,93.951,MEDIUM,1.0,21
RAI,22.0,110.722,HARD,2.0,1
RAI,23.0,89.698,HARD,2.0,2
RAI,24.0,91.307,HARD,2.0,3
RAI,25.0,142.917,HARD,2.0,4
BOT,1.0,97.28,MEDIUM,1.0,6
BOT,2.0,91.738,MEDIUM,1.0,7
BOT,3.0,90.683,MEDIUM,1.0,8
BOT,4.0,90.997,MEDIUM,1.0,9
BOT,5.0,90.644,MEDIUM,1.0,10
BOT,6.0,90.639,MEDIUM,1.0,11
BOT,7.0,90.195,MEDIUM,1.0,12
BOT,8.0,90.533,MEDIUM,1.0,13
BOT,9.0,90.515,MEDIUM,1.0,14
BOT,10.0,90.704,MEDIUM,1.0,15
BOT,11.0,90.592,MEDIUM,1.0,16
BOT,12.0,90.252,MEDIUM,1.0,17
BOT,13.0,90.079,MEDIUM,1.0,18
BOT,14.0,90.595,MEDIUM,1.0,19
BOT,15.0,91.079,MEDIUM,1.0,20
BOT,16.0,89.754,MEDIUM,1.0,21
BOT,17.0,89.692,MEDIUM,1.0,22
BOT,18.0,89.478,MEDIUM,1.0,23
BOT,19.0,89.652,MEDIUM,1.0,24
BOT,20.0,89.62,MEDIUM,1.0,25
BOT,21.0,89.647,MEDIUM,1.0,26
BOT,22.0,89.559,MEDIUM,1.0,27
BOT,23.0,89.984,MEDIUM,1.0,28
BOT,24.0,89.097,MEDIUM,1.0,29
BOT,25.0,88.871,MEDIUM,1.0,30
BOT,26.0,89.636,MEDIUM,1.0,31
BOT,27.0,88.927,MEDIUM,1.0,32
BOT,28.0,89.131,MEDIUM,1.0,33
BOT,29.0,89.204,MEDIUM,1.0,34
BOT,30.0,90.944,MEDIUM,1.0,35
BOT,31.0,110.242,HARD,2.0,2
BOT,32.0,88.776,HARD,2.0,3
BOT,33.0,88.961,HARD,2.0,4
BOT,34.0,87.918,HARD,2.0,5
BOT,35.0,93.907,HARD,2.0,6
BOT,36.0,114.468,HARD,2.0,7
BOT,37.0,101.441,HARD,2.0,8
BOT,38.0,87.886,HARD,2.0,9
BOT,39.0,87.96,HARD,2.0,10
BOT,40.0,88.481,HARD,2.0,11
BOT,41.0,88.224,HARD,2.0,12
BOT,42.0,88.36,HARD,2.0,13
BOT,43.0,88.327,HARD,2.0,14
BOT,44.0,88.27,HARD,2.0,15
BOT,45.0,87.839,HARD,2.0,16
BOT,46.0,88.039,HARD,2.0,17
BOT,47.0,87.849,HARD,2.0,18
BOT,48.0,88.527,HARD,2.0,19
BOT,49.0,87.239,HARD,2.0,20
BOT,50.0,87.13,HARD,2.0,21
BOT,51.0,86.862,HARD,2.0,22
BOT,52.0,88.154,HARD,2.0,23
BOT,53.0,118.324,HARD,2.0,24
BOT,54.0,115.892,HARD,2.0,25
BOT,55.0,107.158,HARD,2.0,26
BOT,56.0,139.183,HARD,2.0,27
BOT,57.0,139.191,HARD,2.0,28
BOT,58.0,90.479,HARD,2.0,29
GIO,1.0,99.822,MEDIUM,1.0,1
GIO,2.0,93.17,MEDIUM,1.0,2
GIO,3.0,91.837,MEDIUM,1.0,3
GIO,4.0,91.553,MEDIUM,1.0,4
GIO,5.0,91.597,MEDIUM,1.0,5
GIO,6.0,91.313,MEDIUM,1.0,6
GIO,7.0,90.707,MEDIUM,1.0,7
GIO,8.0,91.022,MEDIUM,1.0,8
GIO,9.0,91.039,MEDIUM,1.0,9
GIO,10.0,91.035,MEDIUM,1.0,10
GIO,11.0,90.746,MEDIUM,1.0,11
GIO,12.0,90.868,MEDIUM,1.0,12
GIO,13.0,90.853,MEDIUM,1.0,13
GIO,14.0,90.546,MEDIUM,1.0,14
GIO,15.0,90.55,MEDIUM,1.0,15
GIO,16.0,90.682,MEDIUM,1.0,16
GIO,17.0,92.432,MEDIUM,1.0,17
GIO,18.0,111.395,HARD,2.0,1
GIO,19.0,89.556,HARD,2.0,2
GIO,20.0,90.001,HARD,2.0,3
GIO,21.0,90.18,HARD,2.0,4
GIO,22.0,90.137,HARD,2.0,5
GIO,23.0,90.346,HARD,2.0,6
GIO,24.0,91.109,HARD,2.0,7
GIO,25.0,89.792,HARD,2.0,8
GIO,26.0,90.004,HARD,2.0,9
GIO,27.0,89.712,HARD,2.0,10
GIO,28.0,90.282,HARD,2.0,11
GIO,29.0,89.694,HARD,2.0,12
GIO,30.0,89.775,HARD,2.0,13
GIO,31.0,89.505,HARD,2.0,14
GIO,32.0,89.596,HARD,2.0,15
GIO,33.0,89.442,HARD,2.0,16
