Driver,LapNumber,LapTime,Compound,Stint,TyreLife
BEA,32.0,83.182,HARD,2.0,14
BEA,33.0,83.055,HARD,2.0,15
BEA,34.0,82.911,HARD,2.0,16
BEA,35.0,82.936,HARD,2.0,17
BEA,36.0,82.645,HARD,2.0,18
BEA,37.0,82.581,HARD,2.0,19
BEA,38.0,82.803,HARD,2.0,20
BEA,39.0,83.186,HARD,2.0,21
BEA,40.0,93.514,HARD,2.0,22
BEA,41.0,82.926,HARD,2.0,23
BEA,42.0,82.82,HARD,2.0,24
BEA,43.0,82.518,HARD,2.0,25
BEA,44.0,82.709,HARD,2.0,26
BEA,45.0,82.616,HARD,2.0,27
BEA,46.0,82.319,HARD,2.0,28
BEA,47.0,82.403,HARD,2.0,29
BEA,48.0,82.378,HARD,2.0,30
BEA,49.0,82.511,HARD,2.0,31
BEA,50.0,82.066,HARD,2.0,32
BEA,51.0,82.128,HARD,2.0,33
BEA,52.0,82.159,HARD,2.0,34
BEA,53.0,81.82,HARD,2.0,35
TSU,1.0,91.278,MEDIUM,1.0,1
TSU,2.0,85.349,MEDIUM,1.0,2
TSU,3.0,85.526,MEDIUM,1.0,3
TSU,4.0,84.871,MEDIUM,1.0,4
TSU,5.0,84.594,MEDIUM,1.0,5
TSU,6.0,84.897,MEDIUM,1.0,6
TSU,7.0,84.656,MEDIUM,1.0,7
TSU,8.0,84.453,MEDIUM,1.0,8
TSU,9.0,84.53,MEDIUM,1.0,9
TSU,10.0,84.449,MEDIUM,1.0,10
TSU,11.0,84.414,MEDIUM,1.0,11
TSU,12.0,84.483,MEDIUM,1.0,12
TSU,13.0,84.506,MEDIUM,1.0,13
TSU,14.0,84.493,MEDIUM,1.0,14
TSU,15.0,84.395,MEDIUM,1.0,15
TSU,16.0,84.526,MEDIUM,1.0,16
TSU,17.0,84.35,MEDIUM,1.0,17
TSU,18.0,85.287,MEDIUM,1.0,18
TSU,19.0,88.943,MEDIUM,1.0,19
TSU,20.0,105.127,HARD,2.0,1
TSU,21.0,83.884,HARD,2.0,2
TSU,22.0,84.099,HARD,2.0,3
TSU,23.0,84.256,HARD,2.0,4
TSU,24.0,84.238,HARD,2.0,5
TSU,25.0,84.722,HARD,2.0,6
TSU,26.0,84.384,HARD,2.0,7
TSU,27.0,86.182,HARD,2.0,8
TSU,28.0,84.258,HARD,2.0,9
TSU,29.0,83.884,HARD,2.0,10
TSU,30.0,83.732,HARD,2.0,11
TSU,31.0,83.732,HARD,2.0,12
TSU,32.0,83.682,HARD,2.0,13
TSU,33.0,83.505,HARD,2.0,14
TSU,34.0,83.647,HARD,2.0,15
TSU,35.0,83.501,HARD,2.0,16
TSU,36.0,83.619,HARD,2.0,17
TSU,37.0,83.34,HARD,2.0,18
TSU,38.0,83.793,HARD,2.0,19
TSU,39.0,83.403,HARD,2.0,20
TSU,40.0,84.648,HARD,2.0,21
TSU,41.0,83.26,HARD,2.0,22
TSU,42.0,83.277,HARD,2.0,23
TSU,43.0,83.048,HARD,2.0,24
TSU,44.0,83.091,HARD,2.0,25
TSU,45.0,83.037,HARD,2.0,26
TSU,46.0,83.236,HARD,2.0,27
TSU,47.0,83.031,HARD,2.0,28
TSU,48.0,82.8,HARD,2.0,29
TSU,49.0,82.946,HARD,2.0,30
TSU,50.0,82.83,HARD,2.0,31
TSU,51.0,82.997,HARD,2.0,32
TSU,52.0,82.712,HARD,2.0,33
TSU,53.0,83.125,HARD,2.0,34
LAW,1.0,93.554,SOFT,1.0,1
LAW,2.0,86.251,SOFT,1.0,2
LAW,3.0,84.942,SOFT,1.0,3
LAW,4.0,85.404,SOFT,1.0,4
LAW,5.0,84.828,SOFT,1.0,5
LAW,6.0,84.656,SOFT,1.0,6
LAW,7.0,84.85,SOFT,1.0,7
LAW,8.0,84.725,SOFT,1.0,8
LAW,9.0,88.824,SOFT,1.0,9
LAW,10.0,105.148,HARD,2.0,1
LAW,11.0,83.879,HARD,2.0,2
LAW,12.0,84.214,HARD,2.0,3
LAW,13.0,83.95,HARD,2.0,4
LAW,14.0,83.849,HARD,2.0,5
LAW,15.0,83.949,HARD,2.0,6
LAW,16.0,83.753,HARD,2.0,7
LAW,17.0,83.821,HARD,2.0,8
LAW,18.0,84.044,HARD,2.0,9
LAW,19.0,83.877,HARD,2.0,10
LAW,20.0,83.764,HARD,2.0,11
LAW,21.0,84.735,HARD,2.0,12
LAW,22.0,85.2,HARD,2.0,13
LAW,23.0,84.165,HARD,2.0,14
LAW,24.0,84.185,HARD,2.0,15
LAW,25.0,85.332,HARD,2.0,16
LAW,26.0,84.202,HARD,2.0,17
LAW,27.0,87.448,HARD,2.0,18
LAW,28.0,84.5,HARD,2.0,19
LAW,29.0,83.939,HARD,2.0,20
LAW,30.0,83.69,HARD,2.0,21
LAW,31.0,83.652,HARD,2.0,22
LAW,32.0,83.657,HARD,2.0,23
LAW,33.0,83.656,HARD,2.0,24
LAW,34.0,83.574,HARD,2.0,25
LAW,35.0,83.415,HARD,2.0,26
LAW,36.0,83.615,HARD,2.0,27
LAW,37.0,83.347,HARD,2.0,28
LAW,38.0,83.802,HARD,2.0,29
LAW,39.0,83.386,HARD,2.0,30
LAW,40.0,84.504,HARD,2.0,31
LAW,41.0,83.487,HARD,2.0,32
LAW,42.0,83.334,HARD,2.0,33
LAW,43.0,82.985,HARD,2.0,34
LAW,44.0,83.09,HARD,2.0,35
LAW,45.0,83.08,HARD,2.0,36
LAW,46.0,83.189,HARD,2.0,37
LAW,47.0,83.003,HARD,2.0,38
LAW,48.0,82.798,HARD,2.0,39
LAW,49.0,82.777,HARD,2.0,40
LAW,50.0,83.051,HARD,2.0,41
LAW,51.0,83.059,HARD,2.0,42
LAW,52.0,82.914,HARD,2.0,43
LAW,53.0,83.623,HARD,2.0,44
OCO,1.0,93.184,HARD,1.0,1
OCO,2.0,85.897,HARD,1.0,2
OCO,3.0,85.155,HARD,1.0,3
OCO,4.0,85.435,HARD,1.0,4
OCO,5.0,84.685,HARD,1.0,5
OCO,6.0,84.65,HARD,1.0,6
OCO,7.0,84.85,HARD,1.0,7
OCO,8.0,84.608,HARD,1.0,8
OCO,9.0,84.657,HARD,1.0,9
OCO,10.0,84.466,HARD,1.0,10
OCO,11.0,84.489,HARD,1.0,11
OCO,12.0,84.509,HARD,1.0,12
OCO,13.0,84.474,HARD,1.0,13
OCO,14.0,84.203,HARD,1.0,14
OCO,15.0,84.494,HARD,1.0,15
OCO,16.0,84.481,HARD,1.0,16
OCO,17.0,84.394,HARD,1.0,17
OCO,18.0,84.639,HARD,1.0,18
OCO,19.0,84.425,HARD,1.0,19
OCO,20.0,84.21,HARD,1.0,20
OCO,21.0,84.006,HARD,1.0,21
OCO,22.0,83.713,HARD,1.0,22
OCO,23.0,83.79,HARD,1.0,23
OCO,24.0,83.998,HARD,1.0,24
OCO,25.0,84.249,HARD,1.0,25
OCO,26.0,83.974,HARD,1.0,26
OCO,27.0,83.945,HARD,1.0,27
OCO,28.0,83.74,HARD,1.0,28
OCO,29.0,83.649,HARD,1.0,29
OCO,30.0,83.632,HARD,1.0,30
OCO,31.0,83.849,HARD,1.0,31
OCO,32.0,83.916,HARD,1.0,32
OCO,33.0,83.711,HARD,1.0,33
OCO,34.0,83.592,HARD,1.0,34
OCO,35.0,83.408,HARD,1.0,35
OCO,36.0,83.703,HARD,1.0,36
OCO,37.0,83.457,HARD,1.0,37
OCO,38.0,83.384,HARD,1.0,38
OCO,39.0,83.377,HARD,1.0,39
OCO,40.0,83.346,HARD,1.0,40
OCO,41.0,83.491,HARD,1.0,41
OCO,42.0,83.541,HARD,1.0,42
OCO,43.0,83.187,HARD,1.0,43
OCO,44.0,83.124,HARD,1.0,44
OCO,45.0,83.136,HARD,1.0,45
OCO,46.0,82.997,HARD,1.0,46
OCO,47.0,83.121,HARD,1.0,47
OCO,48.0,82.892,HARD,1.0,48
OCO,49.0,83.064,HARD,1.0,49
OCO,50.0,83.151,HARD,1.0,50
OCO,51.0,87.687,HARD,1.0,51
OCO,52.0,110.725,SOFT,2.0,1
GAS,1.0,95.676,HARD,1.0,1
GAS,2.0,86.563,HARD,1.0,2
GAS,3.0,85.506,HARD,1.0,3
GAS,4.0,85.32,HARD,1.0,4
GAS,5.0,85.991,HARD,1.0,5
GAS,6.0,84.987,HARD,1.0,6
GAS,7.0,84.772,HARD,1.0,7
GAS,8.0,85.158,HARD,1.0,8
GAS,9.0,84.868,HARD,1.0,9
GAS,10.0,84.56,HARD,1.0,10
GAS,11.0,84.667,HARD,1.0,11
GAS,12.0,84.863,HARD,1.0,12
GAS,13.0,84.784,HARD,1.0,13
GAS,14.0,85.114,HARD,1.0,14
GAS,15.0,85.448,HARD,1.0,15
GAS,16.0,84.524,HARD,1.0,16
GAS,17.0,84.373,HARD,1.0,17
GAS,18.0,84.841,HARD,1.0,18
GAS,19.0,84.294,HARD,1.0,19
GAS,20.0,84.249,HARD,1.0,20
GAS,21.0,84.125,HARD,1.0,21
GAS,22.0,84.103,HARD,1.0,22
GAS,23.0,84.419,HARD,1.0,23
GAS,24.0,84.292,HARD,1.0,24
GAS,25.0,84.106,HARD,1.0,25
GAS,26.0,84.113,HARD,1.0,26
GAS,27.0,83.997,HARD,1.0,27
GAS,28.0,84.133,HARD,1.0,28
GAS,29.0,83.927,HARD,1.0,29
GAS,30.0,83.751,HARD,1.0,30
GAS,31.0,83.893,HARD,1.0,31
GAS,32.0,83.761,HARD,1.0,32
GAS,33.0,84.437,HARD,1.0,33
GAS,34.0,83.672,HARD,1.0,34
GAS,35.0,83.32,HARD,1.0,35
GAS,36.0,83.193,HARD,1.0,36
GAS,37.0,83.394,HARD,1.0,37
GAS,38.0,83.166,HARD,1.0,38
GAS,39.0,85.273,HARD,1.0,39
GAS,40.0,83.782,HARD,1.0,40
GAS,41.0,83.877,HARD,1.0,41
GAS,42.0,83.447,HARD,1.0,42
GAS,43.0,83.363,HARD,1.0,43
GAS,44.0,83.185,HARD,1.0,44
GAS,45.0,82.9,HARD,1.0,45
GAS,46.0,82.797,HARD,1.0,46
GAS,47.0,82.951,HARD,1.0,47
GAS,48.0,82.81,HARD,1.0,48
GAS,49.0,87.335,HARD,1.0,49
GAS,50.0,103.573,SOFT,2.0,1
GAS,51.0,82.324,SOFT,2.0,2
GAS,52.0,82.185,SOFT,2.0,3
COL,1.0,94.322,MEDIUM,1.0,1
COL,2.0,86.775,MEDIUM,1.0,2
COL,3.0,85.346,MEDIUM,1.0,3
COL,4.0,85.04,MEDIUM,1.0,4
COL,5.0,84.945,MEDIUM,1.0,5
COL,6.0,84.944,MEDIUM,1.0,6
COL,7.0,84.886,MEDIUM,1.0,7
COL,8.0,85.104,MEDIUM,1.0,8
COL,9.0,84.816,MEDIUM,1.0,9
COL,10.0,84.728,MEDIUM,1.0,10
COL,11.0,84.768,MEDIUM,1.0,11
COL,12.0,84.706,MEDIUM,1.0,12
COL,13.0,85.813,MEDIUM,1.0,13
COL,14.0,84.952,MEDIUM,1.0,14
COL,15.0,84.773,MEDIUM,1.0,15
COL,16.0,85.019,MEDIUM,1.0,16
COL,17.0,84.434,MEDIUM,1.0,17
COL,18.0,84.414,MEDIUM,1.0,18
COL,19.0,84.427,MEDIUM,1.0,19
COL,20.0,84.292,MEDIUM,1.0,20
COL,21.0,84.399,MEDIUM,1.0,21
COL,22.0,84.111,MEDIUM,1.0,22
COL,23.0,84.458,MEDIUM,1.0,23
COL,24.0,84.334,MEDIUM,1.0,24
COL,25.0,84.168,MEDIUM,1.0,25
COL,26.0,84.215,MEDIUM,1.0,26
COL,27.0,83.949,MEDIUM,1.0,27
COL,28.0,84.844,MEDIUM,1.0,28
COL,29.0,83.793,MEDIUM,1.0,29
COL,30.0,85.753,MEDIUM,1.0,30
COL,31.0,84.216,MEDIUM,1.0,31
COL,32.0,84.319,MEDIUM,1.0,32
COL,33.0,88.479,MEDIUM,1.0,33
COL,34.0,104.819,HARD,2.0,1
COL,35.0,83.089,HARD,2.0,2
COL,36.0,82.919,HARD,2.0,3
COL,37.0,83.058,HARD,2.0,4
COL,38.0,82.894,HARD,2.0,5
COL,39.0,85.047,HARD,2.0,6
COL,40.0,83.171,HARD,2.0,7
COL,41.0,83.2,HARD,2.0,8
COL,42.0,83.07,HARD,2.0,9
COL,43.0,82.622,HARD,2.0,10
COL,44.0,82.64,HARD,2.0,11
COL,45.0,82.573,HARD,2.0,12
COL,46.0,82.818,HARD,2.0,13
COL,47.0,82.833,HARD,2.0,14
COL,48.0,82.239,HARD,2.0,15
COL,49.0,83.22,HARD,2.0,16
COL,50.0,85.035,HARD,2.0,17
COL,51.0,84.26,HARD,2.0,18
COL,52.0,82.724,HARD,2.0,19
STR,1.0,93.936,HARD,1.0,2
STR,2.0,86.506,HARD,1.0,3
STR,3.0,85.064,HARD,1.0,4
STR,4.0,85.209,HARD,1.0,5
STR,5.0,84.915,HARD,1.0,6
STR,6.0,84.813,HARD,1.0,7
STR,7.0,84.678,HARD,1.0,8
STR,8.0,84.835,HARD,1.0,9
STR,9.0,84.541,HARD,1.0,10
STR,10.0,84.209,HARD,1.0,11
STR,11.0,84.362,HARD,1.0,12
STR,12.0,84.528,HARD,1.0,13
STR,13.0,84.253,HARD,1.0,14
STR,14.0,84.301,HARD,1.0,15
STR,15.0,84.405,HARD,1.0,16
STR,16.0,84.429,HARD,1.0,17
STR,17.0,84.365,HARD,1.0,18
STR,18.0,84.522,HARD,1.0,19
STR,19.0,84.615,HARD,1.0,20
STR,20.0,84.197,HARD,1.0,21
STR,21.0,84.116,HARD,1.0,22
STR,22.0,83.927,HARD,1.0,23
STR,23.0,83.991,HARD,1.0,24
STR,24.0,83.878,HARD,1.0,25
STR,25.0,83.871,HARD,1.0,26
STR,26.0,84.187,HARD,1.0,27
STR,27.0,83.768,HARD,1.0,28
STR,28.0,83.861,HARD,1.0,29
STR,29.0,83.673,HARD,1.0,30
STR,30.0,83.585,HARD,1.0,31
STR,31.0,83.571,HARD,1.0,32
STR,32.0,84.081,HARD,1.0,33
STR,33.0,83.719,HARD,1.0,34
STR,34.0,83.459,HARD,1.0,35
STR,35.0,84.333,HARD,1.0,36
STR,36.0,83.589,HARD,1.0,37
STR,37.0,83.569,HARD,1.0,38
STR,38.0,83.224,HARD,1.0,39
STR,39.0,83.348,HARD,1.0,40
STR,40.0,83.183,HARD,1.0,41
STR,41.0,83.926,HARD,1.0,42
STR,42.0,83.424,HARD,1.0,43
STR,43.0,83.417,HARD,1.0,44
STR,44.0,83.314,HARD,1.0,45
STR,45.0,83.11,HARD,1.0,46
STR,46.0,83.166,HARD,1.0,47
STR,47.0,83.003,HARD,1.0,48
STR,48.0,83.123,HARD,1.0,49
STR,49.0,88.053,HARD,1.0,50
STR,50.0,117.028,SOFT,2.0,1
STR,51.0,82.164,SOFT,2.0,2
STR,52.0,82.282,SOFT,2.0,3
ALO,1.0,89.645,MEDIUM,1.0,2
ALO,2.0,85.926,MEDIUM,1.0,3
ALO,3.0,85.403,MEDIUM,1.0,4
ALO,4.0,84.861,MEDIUM,1.0,5
ALO,5.0,85.129,MEDIUM,1.0,6
ALO,6.0,84.196,MEDIUM,1.0,7
ALO,7.0,84.623,MEDIUM,1.0,8
ALO,8.0,84.724,MEDIUM,1.0,9
ALO,9.0,84.485,MEDIUM,1.0,10
ALO,10.0,84.506,MEDIUM,1.0,11
ALO,11.0,84.46,MEDIUM,1.0,12
ALO,12.0,84.624,MEDIUM,1.0,13
ALO,13.0,84.577,MEDIUM,1.0,14
ALO,14.0,84.396,MEDIUM,1.0,15
ALO,15.0,84.276,MEDIUM,1.0,16
ALO,16.0,84.206,MEDIUM,1.0,17
ALO,17.0,84.224,MEDIUM,1.0,18
ALO,18.0,84.146,MEDIUM,1.0,19
ALO,19.0,84.185,MEDIUM,1.0,20
ALO,20.0,88.466,MEDIUM,1.0,21
ALO,21.0,105.19,HARD,2.0,2
ALO,22.0,84.078,HARD,2.0,3
ALO,23.0,83.757,HARD,2.0,4
ALO,24.0,107.419,HARD,2.0,5
